100000 67243
21999 33168 86
37755 3116 40
32247 25699 52
80296 87675 77
98467 20591 44
95907 46794 100
18855 75813 23
92755 74407 41
68859 18491 19
84784 82730 61
33029 33992 18
54241 96524 33
65142 46378 53
69147 97804 62
30344 75241 34
52903 42056 62
34573 28415 36
65616 1069 47
69934 19653 60
51441 47842 74
81852 16024 85
83434 31783 88
26297 38243 79
79922 77378 24
87553 80977 45
45009 83247 16
16081 95697 64
18124 76237 39
24779 40478 39
53218 76742 29
53555 14398 24
95095 80413 96
77748 20570 95
581 90850 1
67732 65819 69
9864 95811 8
49781 74214 46
22366 40985 64
47135 76730 78
6598 810 73
86077 72004 24
36447 65240 84
15241 68230 36
51484 42125 59
60319 58413 22
74017 61093 50
99745 18752 80
81761 11257 8
84181 87720 91
45303 90923 79
68032 44909 82
74563 24715 16
40026 74567 84
88074 26218 3
84730 92803 19
52236 5207 35
83625 21154 67
88970 70312 32
91197 63103 43
56492 73791 80
67135 99280 80
12218 97816 13
67956 60893 78
19886 23202 85
27509 17578 79
89055 55022 30
26742 47271 1
69998 58140 39
68902 8449 77
26414 77721 49
41523 52466 72
24547 35827 40
54189 62593 4
28060 71764 92
6454 9839 65
85808 78852 62
56611 32430 4
1042 68167 3
92555 89188 93
50749 45650 4
6975 56283 3
44411 85511 83
97970 60876 82
2272 990 39
30724 34322 18
70442 62991 56
54221 97885 74
98919 75772 27
92711 80788 70
66641 636 24
10973 50314 93
79906 88021 77
83513 11194 11
71610 93092 32
52204 2887 71
85568 50952 78
8548 29116 20
16417 67425 27
1099 1045 85
3779 41928 63
99722 34722 5
51530 77670 91
17323 63463 65
99813 83537 7
37464 15431 91
7563 63196 19
32218 28291 19
49831 67289 83
44448 27090 78
26180 15578 87
62924 83029 1
54860 52986 24
72041 40759 77
1559 4705 25
14585 67557 68
8359 4542 15
72232 55676 56
50668 72238 53
96528 28485 25
37235 12793 57
52515 30208 93
41987 30791 51
86315 89454 74
1004 99271 95
74672 86132 51
80571 92302 55
79536 28436 46
70859 69040 75
57229 65684 80
92543 5810 86
75291 50931 37
33093 2544 70
61791 13052 8
95555 41517 16
36093 13970 86
69566 3067 100
8846 21317 51
88761 48976 93
22224 77574 86
72628 60417 31
12933 24026 68
79763 22702 40
17950 31816 14
7452 61399 38
69596 50370 65
39257 47569 40
6509 65044 27
17677 18593 45
18213 98063 36
24248 35825 19
72250 64365 89
87544 73498 50
2127 51323 19
3685 46314 67
8200 3206 81
43212 52234 92
43854 63748 85
26658 53881 65
29627 64375 97
8589 51682 43
56425 84288 81
8166 66818 13
53088 92482 96
6500 58243 42
85630 91281 74
20078 2193 55
21714 13875 29
30263 32365 52
88933 7350 2
17268 78103 54
66303 71401 18
48950 47895 33
71585 17043 28
70800 79413 52
57320 50690 55
83677 25456 88
86228 56137 28
41546 77648 42
16676 89266 62
84883 49672 9
66719 84260 46
77950 42722 96
60800 13593 23
62094 26910 72
80726 50132 69
31506 82502 57
44261 51390 23
25543 85220 92
50766 57153 90
13185 32181 30
4014 24772 88
46061 13713 30
76370 92722 17
59123 97366 94
4722 5131 58
92711 53989 64
17309 75495 69
57021 50837 81
69644 55252 58
69079 41716 66
12583 59206 82
80991 78746 67
3059 79679 15
54421 81786 57
13009 39264 52
11900 51471 99
28854 45026 55
44727 18053 11
50852 64415 51
44995 56936 53
53879 2369 58
83724 6512 16
14021 47355 27
52234 4249 69
55663 94220 52
34624 1495 13
9848 15698 8
54525 68570 40
19780 8089 89
4405 16614 77
88803 69782 86
2164 81080 35
68478 89422 55
22098 66124 15
77117 87981 1
55067 96786 69
57833 66969 82
88516 45498 36
4582 97403 84
79676 50944 95
90756 71337 91
25575 59090 72
48744 24644 90
48761 27445 24
45677 83722 11
96373 445 21
17778 66875 79
95922 85444 88
64416 77604 52
31873 38806 41
73105 98403 20
38475 51756 10
86296 75405 97
84143 36743 61
22434 73182 1
52490 21898 67
41159 48156 66
30070 4510 41
90500 70494 52
274 51413 84
4240 6401 15
70151 78739 11
99972 52027 12
30559 11103 29
92407 18398 52
1821 73028 15
41034 42717 31
21865 18140 24
70636 36428 72
21042 17058 59
96539 35964 96
27851 71539 67
58229 81448 66
75958 34595 68
44800 98474 74
59439 4243 83
16808 14770 59
79499 9898 85
15956 75971 95
26613 43604 85
65552 34103 35
50668 68007 20
10927 30018 26
11844 72578 95
31536 95896 32
63433 99020 73
29002 67229 29
8525 71572 39
53431 20286 98
95922 21366 67
64756 61063 61
24840 53340 12
94546 97279 94
40016 48689 89
48153 42782 61
53891 99159 85
44132 81277 75
4194 73211 63
40082 36281 99
29324 65676 48
35924 3884 10
48347 91622 60
86495 31401 64
27100 38790 88
74268 9124 8
31177 15853 84
91446 74034 55
62285 643 39
31488 59182 95
21761 69202 87
53741 4783 3
38392 3184 2
20682 4360 78
64903 13510 28
65013 56810 73
78984 11096 10
74589 30445 51
62856 1141 25
95651 41926 24
17457 20193 75
26776 7633 70
54502 54845 3
66113 51147 57
25643 59713 75
92651 54011 71
48441 27790 9
62882 8436 35
24295 74554 53
3737 32278 78
12449 29293 40
34684 84856 58
89440 43196 84
61970 45305 75
44628 7332 74
10297 39140 24
32107 87395 80
60458 96036 10
98690 99739 20
5244 82626 26
92974 80462 20
99000 80293 54
18415 89269 24
45124 16651 42
9459 50296 51
74494 33883 59
77948 67210 20
78040 76189 96
2386 94252 29
88167 59234 67
26459 54914 19
47561 26172 2
32326 64205 34
45726 82386 84
39929 16554 28
98383 88172 98
80491 77990 57
25665 30391 78
9221 19754 42
44271 29815 60
20150 648 41
62395 98652 87
3877 99074 86
54438 12736 20
20340 16409 3
25361 85221 16
40265 29435 28
52972 53454 22
7418 20597 79
91860 74487 66
63665 54593 14
64 9812 56
29290 28403 66
77207 34346 53
7437 15564 56
64367 1208 3
91370 16157 82
87737 55636 60
60446 93445 22
72648 93080 33
60439 64811 65
2687 93196 48
54434 93920 16
57769 93997 4
66297 80055 26
57924 18699 51
24410 30721 36
22257 74123 64
71 83310 42
20302 49940 11
54742 62264 32
8593 76021 45
46275 43607 54
12714 14095 32
54627 51647 35
157 99757 55
90352 48057 15
62072 54767 42
68564 80106 76
66711 20833 27
31629 7167 18
2896 62474 44
89943 45692 86
55726 69506 9
8834 23045 27
98794 714 76
16795 74580 84
63601 37765 23
11048 20650 75
68042 47045 17
159 30865 21
90456 7239 59
93937 44530 25
91945 8893 16
49866 45550 97
36022 76038 53
55603 73876 70
82377 6856 22
52991 44843 6
67138 97221 34
38843 86106 100
10698 25927 91
97792 86383 80
23580 25311 73
52028 9860 19
55291 29424 15
26670 18601 11
14313 55704 26
53959 92453 25
18771 41196 39
92574 24380 35
79527 92462 90
29194 83871 90
9868 21551 11
54575 13937 40
13006 32656 28
61145 51069 56
2 82056 26
95631 22706 34
77891 89910 40
69874 80890 90
53936 50447 95
72459 17689 31
14579 54376 40
32407 82601 60
471 51639 79
6060 67615 21
52665 63578 50
24083 50932 30
92515 29535 57
62179 16485 7
39879 49099 11
45190 873 5
27834 72817 48
26800 47744 86
53089 13409 42
91066 19167 45
87111 62184 28
36273 71431 7
25975 13177 85
50661 79404 96
67437 9792 64
76205 49148 82
35462 78365 78
4558 53577 76
22342 23004 35
80279 2220 70
19759 2341 43
69094 68935 33
11670 91972 64
11899 89968 81
83208 9414 98
25414 3968 45
30734 62761 3
10208 36463 95
73688 85231 70
56494 71484 1
66209 68671 58
35585 3327 98
97487 58548 48
73403 71901 20
82179 54983 7
2356 23862 78
66310 11628 67
57148 54405 43
37638 55912 85
57515 34200 39
92805 62164 99
52312 81072 10
56572 74353 87
96312 71268 91
16030 49815 97
9279 6443 40
44879 11255 28
71169 54206 92
26135 65216 14
27729 19564 56
44194 51667 4
71749 5865 20
51158 85643 47
96454 50446 4
65245 87882 36
85589 81078 64
64767 55828 29
35752 55388 38
92929 67650 80
8566 89557 22
29995 77240 22
37680 88719 34
34636 5140 54
5195 77959 75
39957 92182 89
72502 31571 86
91443 32644 67
78725 64433 66
79283 18602 19
86447 44832 96
64159 63533 14
4825 51468 40
62175 52243 36
44101 96529 9
8367 64130 9
65158 83084 47
72701 80678 48
49910 48230 83
1363 6717 58
71875 50246 68
15939 41096 91
53280 15478 41
99491 28452 62
43658 66543 74
4726 84335 78
17552 82062 87
82819 61303 31
62540 36821 38
30042 38608 7
32332 97378 37
13773 31547 32
44364 78418 98
82872 27200 15
31693 88994 32
34171 62140 41
3863 90061 21
21366 69911 7
29448 3860 92
43612 84263 71
69425 88307 1
99813 82441 37
68256 25187 96
96952 25324 64
12696 79662 89
52870 5694 82
5456 77654 38
10863 13603 60
73719 21389 96
90773 65990 18
97408 1505 98
62974 74986 29
35322 51570 42
5758 37502 83
23091 9194 4
45418 19497 50
38873 46462 58
40720 26419 42
67377 84015 57
61687 96840 37
58625 72872 79
87105 70492 22
93451 1425 35
41390 63876 2
16209 84384 55
39931 4171 9
77625 33491 30
32785 59639 73
11769 83913 73
41386 80118 55
6085 81305 61
64424 32403 83
35900 43734 94
29153 56871 22
80256 12561 84
12281 49444 99
40869 14596 79
16327 49966 30
52000 93056 53
95975 22068 96
16222 83684 55
34016 15017 62
66754 2845 41
26473 90380 58
52303 78219 42
15258 23463 44
12596 48635 68
74060 98533 23
52503 14451 5
25350 87865 10
85911 92599 5
39073 38898 3
11498 83665 81
51400 70749 100
51377 39151 67
46279 25520 92
792 43360 51
16790 50148 8
45762 58436 91
72869 33036 8
79113 38662 77
45757 28892 37
3356 28305 81
23283 14541 4
41462 60277 6
99890 82436 73
51267 45502 25
41372 35764 45
71443 30673 59
75313 84835 42
14528 5632 39
70052 62673 50
84592 4841 89
61701 74564 31
87232 94145 74
57726 52137 15
17414 84413 93
48159 92921 45
92011 53107 14
97983 31567 9
68419 22008 16
25176 87551 29
9999 29422 60
38359 80362 49
82402 58740 69
36075 15466 47
61286 4416 74
54290 28711 99
51084 1305 4
5062 12979 46
61137 36757 23
60674 54099 30
68221 46443 15
18806 96334 91
50015 61201 77
80191 58701 48
91605 31711 84
193 82669 37
59326 53354 53
71846 96098 65
14054 65730 27
1885 42737 31
76646 26338 10
95644 54477 18
7774 98550 13
14923 10857 94
95339 52459 27
71901 3575 49
54353 71775 1
54360 97662 21
99495 52046 90
35905 53451 22
63880 32851 100
22858 62061 20
27785 44184 94
83374 64393 76
17720 32823 99
9102 94541 76
26087 50438 90
82249 73761 26
95876 96892 60
70290 58976 37
9762 22639 46
952 18276 30
35055 73701 28
17862 45437 24
51725 43535 74
59808 43647 93
12676 9176 54
62664 30807 28
87217 5997 49
31240 39012 19
40587 60812 12
59335 52728 59
6786 89094 90
3863 51210 3
40803 88920 7
23660 23588 38
81077 16833 27
18763 60129 98
64895 95954 74
32637 9185 22
49153 66832 17
84144 73587 72
75726 82080 79
67677 99465 69
37657 24460 6
27917 17828 25
72368 68565 84
43460 97047 70
66628 91059 19
52980 49357 74
85927 59788 62
34590 97952 29
44942 1442 30
99282 79911 94
3441 15029 99
71485 13293 2
85379 58884 81
14094 84617 37
2409 8973 75
24167 73747 37
4721 59536 43
43678 49194 49
45415 96423 97
50163 81926 50
39704 14730 93
97692 35083 44
13174 64799 34
33881 59920 45
80007 87446 49
95448 9388 18
98667 23504 5
46064 10846 14
63872 99702 43
2609 84457 44
36677 47494 58
66945 99881 49
99499 1014 93
13287 9015 29
37934 16367 18
76052 49908 60
842 74754 53
46069 4353 15
444 62949 78
36064 71838 52
73381 61762 49
86522 25322 25
68802 33904 91
68976 29180 37
671 73100 43
58512 92637 54
23810 19089 12
56400 78483 3
78800 46407 2
8309 29957 97
69580 87850 60
23844 8259 80
87301 82765 10
64339 93299 1
63850 94692 4
24071 77290 64
14565 79146 25
25914 70454 4
85512 61456 29
35367 94092 100
32519 52899 72
73841 51184 22
3476 48817 58
54963 23949 39
68785 95870 6
34196 39923 29
10922 61301 90
91586 70386 81
65852 94670 1
483 71372 89
35519 67551 90
52031 84374 8
53280 10907 44
56679 16861 33
50912 72898 4
85878 44553 47
41955 89936 89
36808 93747 10
23579 7823 96
51070 36182 5
40338 87772 34
98190 40889 18
53995 22321 93
42901 57039 25
26451 32673 36
15438 17391 2
59280 18359 68
64304 21335 90
30152 65055 24
93274 37875 35
95924 71399 7
85960 65484 6
76216 630 100
69022 77501 93
23680 32435 66
82228 75418 48
39926 40040 83
22002 5787 25
23002 3405 19
88192 25116 20
17463 56188 65
87122 59555 78
73969 71673 82
20731 76142 95
95274 35226 42
15955 33954 36
67082 97419 61
51497 25607 46
86057 92358 7
39442 5237 59
43450 48308 88
37989 38913 74
21822 41104 74
83542 16891 96
56671 2121 50
39218 10667 46
67267 94594 40
55323 56314 97
3456 82444 95
22051 6464 30
92820 91265 71
99916 86451 39
91858 13535 57
19377 17625 43
74912 61333 74
26515 78120 86
76025 32932 58
30446 93717 34
7104 81800 8
8517 17709 23
20154 9690 1
1041 31856 22
3492 40660 48
14165 54382 65
57657 51051 61
59613 18300 81
70647 70706 62
17094 10402 14
14888 21487 54
27699 10176 32
20002 71920 8
22067 40571 44
95761 39111 27
28494 72689 47
88564 67586 63
95420 93611 94
2372 93461 94
77635 78276 54
79013 11748 36
30390 53475 34
26859 90620 15
64127 90886 79
62840 87980 36
61231 11866 45
99516 65487 51
16028 25193 20
24874 70893 44
88377 67663 74
1261 72690 93
53710 90636 59
87655 24829 93
24419 67168 69
18688 7730 18
5705 70218 78
16616 65704 44
41482 74321 1
46840 64992 28
19172 65071 38
96366 92775 74
8214 53534 4
92485 68830 10
10425 35523 33
18594 62070 90
71534 9992 79
49580 25429 82
98863 24905 88
57994 39060 89
27899 32587 64
26545 17683 82
93480 88196 11
76942 41219 56
77548 55340 34
19131 1981 46
83549 86015 50
48886 30941 57
9299 72425 47
72425 36954 79
27616 78613 74
52945 20585 41
66818 93383 2
2513 8229 41
56686 39290 48
68741 74432 49
87567 36227 86
51674 14735 3
27293 9008 6
88485 23732 64
30356 14155 45
64135 99469 14
57781 21907 80
99721 12942 98
32341 70394 39
75774 37307 10
5157 17920 44
94923 81668 16
49523 20213 72
69742 36345 39
26091 94884 36
82667 66168 29
56001 60892 69
64294 51550 22
64635 97748 93
70827 59081 17
1430 17767 93
77287 96484 30
81625 15844 52
45715 43447 3
17492 27673 54
36182 62253 55
63981 31354 61
69474 51059 47
46324 96448 78
63360 31970 2
24897 16269 71
78454 63490 86
94547 2285 65
27147 48069 65
67504 45593 43
12696 21270 93
26226 57327 63
94670 94877 12
23579 38236 52
12008 17847 9
67475 4182 77
49376 24909 6
66311 47524 88
29313 61870 73
46689 65603 88
92168 36904 78
18321 48756 8
15078 86597 1
73507 68949 74
860 87321 80
78774 3767 98
73372 30896 3
94491 79649 97
34682 55660 78
50488 2974 83
61324 7978 56
76554 6191 4
27306 76578 100
16028 64477 65
39479 74479 8
90449 22490 49
19492 47576 15
2394 7846 52
82178 99304 79
3779 59286 32
62888 92010 40
94325 87342 81
40166 46458 92
77284 41866 12
25751 17037 76
26644 13474 11
65286 34232 5
70180 61790 45
81010 26583 58
76229 71861 27
31645 16831 17
61925 71427 2
51407 71250 35
97465 21303 46
90314 94048 77
5176 71985 71
77329 20695 9
22528 73085 62
530 2408 80
28663 14711 73
52885 30101 20
95800 32835 91
1756 64044 2
83273 4645 80
76142 48531 99
98011 36789 75
48072 34148 85
31875 48923 46
35514 49015 80
82610 14049 85
18472 40131 23
90551 74188 76
69460 28585 10
85884 89265 35
19187 11981 14
20786 7928 49
96467 62537 94
19989 56046 9
56961 22901 77
91581 80621 5
21060 38793 45
21176 41366 90
26567 99575 7
36072 73499 53
28350 13606 30
44332 9212 94
11355 90471 43
8054 16228 35
6349 33755 10
89556 3959 94
60909 93606 80
92723 56058 56
31315 35195 84
45702 33332 20
84964 60530 3
99779 97691 34
4132 1327 3
27198 40729 32
15457 13590 63
57193 69101 48
42972 41068 20
30640 64519 48
63754 36244 14
4134 7133 67
29471 62500 55
55430 5811 45
48417 46368 53
77528 79814 59
20599 20854 67
53814 19541 47
98091 27962 53
12759 23910 72
97824 19451 7
14833 67439 69
58722 36431 87
37115 80916 17
54857 67879 60
50782 88393 20
49740 29329 2
7695 5771 47
93993 43855 97
76327 2936 94
73951 75916 95
74347 19084 88
1616 80155 81
25506 15786 34
74237 59948 18
50683 81333 41
78290 93684 60
45238 26578 49
88325 60539 28
30975 23267 55
9260 9488 84
68837 79913 12
893 84607 12
26850 29577 94
49665 62575 1
69553 94091 13
40885 90687 43
41593 30957 9
55935 72321 38
41132 77370 8
224 30773 99
86430 80976 83
73902 60087 60
79701 92301 55
74582 69274 99
61417 1047 78
49902 15235 87
56748 848 19
92809 39516 98
53964 22368 11
89187 2640 3
98476 86511 98
29301 11108 75
61834 80002 67
85620 8704 99
8976 63011 19
34255 18418 26
29077 25039 6
46733 35366 35
12380 1122 28
89411 66278 73
55656 93154 19
70443 25491 45
71626 99146 61
4320 85043 1
89900 65095 45
42331 45919 46
14164 13763 47
15629 45531 51
22761 46762 84
26185 74845 91
92592 80469 98
44530 36188 7
65946 80854 58
66999 386 19
63670 92808 78
57106 89637 90
64741 20373 53
37340 24892 85
38375 10775 28
54572 74874 36
22405 20329 87
71570 27615 69
86799 85150 5
8859 5245 97
22944 83598 20
75507 97077 94
16820 31516 8
72327 5139 23
79835 5424 98
15376 77704 1
26929 91077 35
94560 59274 75
32020 79057 76
72902 14454 1
91593 6938 43
27645 43761 31
45678 68171 69
98871 51713 13
9674 17292 18
44986 40385 12
26836 66688 100
3685 88028 5
920 8945 62
97533 82311 75
34435 78006 24
25298 73343 85
16059 70511 65
84265 16980 97
31104 73208 69
69501 78742 47
50665 64140 37
3105 7174 43
40717 7914 27
71010 25286 29
37690 98707 68
70588 90642 32
13217 53390 1
64998 44440 78
60999 40377 19
94890 4502 72
70562 26250 27
85815 50044 99
15419 85362 67
93013 50592 35
68216 39562 96
70004 88141 50
73496 45131 61
56987 61895 88
50347 38267 99
89920 98553 31
59493 23086 12
26535 73458 33
7343 27459 2
19192 91170 26
16222 36378 13
57019 77701 13
80152 95225 5
35404 19879 35
44670 40954 59
4741 9741 63
85055 21264 54
39169 30435 38
3944 11932 4
34817 96076 53
5247 69809 45
12573 23040 68
56939 75396 50
10299 8958 19
54550 86689 13
85397 26352 75
34596 87374 93
58563 55420 17
34377 17246 50
91834 78331 24
69716 82550 71
86828 14297 66
37305 45060 98
43304 86936 42
86110 32241 79
58588 68134 7
23211 83595 29
27276 74224 78
93334 50337 78
86377 47940 81
87934 2723 44
5608 17872 68
80669 19355 41
79171 87904 37
5260 59395 86
79084 11999 50
12364 70993 98
97496 36361 84
10395 95327 69
1737 15604 47
5483 65991 70
42704 90571 70
83300 65535 80
10984 50250 76
75557 14389 100
95178 18784 51
19497 26468 14
67510 5407 31
33313 49874 5
7461 19832 49
23495 15367 78
11340 95880 2
87924 69354 17
67606 94280 21
79947 36190 61
48908 55124 84
17562 30677 73
46718 46147 80
22630 19353 57
94104 83798 64
58566 92430 15
80636 94773 98
37050 80659 36
39621 45382 87
90645 36863 46
54646 46098 34
56514 78033 36
45106 94893 98
97480 11455 71
70932 23679 41
99316 65292 38
40341 49602 65
13553 14411 29
10570 66328 17
96925 8265 51
31091 54226 92
2209 90594 46
71930 89042 50
60400 84079 69
31040 835 74
49463 83802 74
7644 20841 38
82960 63597 94
84176 39874 65
34135 36220 57
25050 25267 99
4309 35559 80
10008 35973 7
96388 48137 58
36580 53522 97
21085 78506 55
20054 64678 30
65801 89758 30
63329 40548 33
26144 11295 66
90947 71791 12
58692 28883 17
61756 89303 51
63277 93285 88
19730 71765 77
11005 50633 23
9258 4460 42
58331 9934 89
38354 84120 63
63245 14527 23
54068 14242 11
31458 6676 99
55421 72346 80
77255 44055 70
45079 15813 26
68863 96007 22
69193 70043 77
43254 46224 42
58048 17184 51
95306 62879 46
98633 28610 76
86449 4710 6
13852 27259 22
10576 64425 17
70943 12574 45
91376 14473 95
41234 46752 19
97466 36061 46
3180 25845 73
69549 34570 14
61923 74980 1
58477 92467 90
67289 84857 77
18810 70449 7
25376 28261 11
87970 96085 11
84898 44286 24
21854 53387 55
1642 9773 62
50739 97605 81
84113 13799 61
3844 53705 64
34143 47606 71
468 47848 29
74004 89622 75
74978 71383 92
20854 46662 81
56927 84751 3
83550 62643 64
41995 59058 41
93317 43792 65
80394 89769 13
3021 99993 66
880 50235 33
67208 11291 38
44312 31411 37
34548 82570 91
93177 71133 29
88163 63064 13
59131 25288 56
31835 10283 50
86526 46796 62
69266 87285 80
89715 93842 40
5603 19512 78
65638 10943 70
97735 58876 30
79609 78788 82
95349 61230 100
16398 39231 78
53174 7790 30
92169 27127 87
64184 87437 19
53760 63462 32
83756 25111 23
99679 98341 18
48173 74657 86
4482 64348 2
25003 43009 48
88851 85798 12
27925 75248 72
78479 47185 70
16756 24995 66
